"dgm_325465988_2006-01-16.xyz",1000000,9.702559,54.047187,9.717831,54.047096,9.717676,54.038109,9.702408,54.0382,45.04,79.25,58,0
"dgm_326265995_2005-03-30.xyz",0,4.511252,0.000005,4.511261,0.000005,4.511261,-0.000005,4.511252,-0.000005,0,0,0,0
"dgm_325855931_2022-02-12.xyz",1000000,10.282361,53.530033,10.297443,53.529871,10.297168,53.520884,10.282089,53.521047,8.78,35.55,19.11,0
"dgm_325285998_2006-05-04.xyz",1000000,9.428581,54.138354,9.443887,54.138298,9.443791,54.129311,9.428489,54.129366,4.23,34.12,15.42,0
"dgm_326196010_2023-02-08.xyz",1000000,10.825735,54.23314,10.841068,54.232906,10.840668,54.223923,10.825338,54.224157,57.01,93.89,71.1,0
"dgm_324676066_2005-10-19.xyz",1000000,8.487312,54.749166,8.502848,54.749231,8.502958,54.740244,8.487426,54.740179,0,8.01,1.57,0
"dgm_325995956_2022-03-12.xyz",1000000,10.501458,53.752217,10.516618,53.752026,10.516294,53.743041,10.501137,53.743232,60.34,75.35,67.47,0
"dgm_324796048_2005-10-19.xyz",1000000,8.675034,54.588049,8.690508,54.588089,8.690576,54.579102,8.675105,54.579062,0,0.77,0.44,0
"dgm_324966037_2005-04-02.xyz",1000000,8.938251,54.489611,8.953688,54.489618,8.953698,54.480631,8.938264,54.480624,0,2.14,0.46,0
"dgm_324945984_2005-04-04.xyz",1000000,8.908437,54.013252,8.923698,54.013263,8.923714,54.004275,8.908457,54.004264,0,4.29,1.78,0
"dgm_325345997_2005-04-04.xyz",1000000,9.520304,54.129004,9.535606,54.128937,9.53549,54.11995,9.520191,54.120017,0,22.35,4.92,0
"dgm_325955995_2006-01-23.xyz",1000000,10.452936,54.103383,10.468225,54.103197,10.467907,54.094212,10.452622,54.094398,60.25,79.76,69.64,0
"dgm_324656059_2005-10-18.xyz",1000000,8.457083,54.686125,8.472594,54.686194,8.472711,54.677207,8.457203,54.677139,0,12.73,1.09,0
"dgm_326075973_2022-01-28.xyz",1000000,10.628651,53.903374,10.643865,53.903166,10.643512,53.894182,10.628301,53.894389,15.6,28.71,20.88,0
"dgm_325035993_2005-04-06.xyz",1000000,9.04587,54.094169,9.061161,54.094162,9.061147,54.085174,9.045861,54.085181,0,3.86,1.9,0
"dgm_326296017_2023-02-26.xyz",1000000,10.982075,54.293594,10.99743,54.29334,10.996995,54.284358,10.981644,54.284612,9.21,22.16,16.64,0
"dgm_325106014_2006-02-24.xyz",1000000,9.153599,54.28282,9.168959,54.2828,9.168923,54.273812,9.153566,54.273833,5.39,23.17,12.74,0
"dgm_325365993_2005-03-31.xyz",1000000,9.550432,54.092919,9.565721,54.092848,9.565599,54.083861,9.550313,54.083931,8.95,19.8,13.19,0
"dgm_325375943_2007-03-31.xyz",1000000,9.55969,53.643464,9.574816,53.643392,9.574693,53.634404,9.559571,53.634476,0,8.99,1.82,0
"dgm_325056041_2006-05-06.xyz",1000000,9.077255,54.525551,9.092705,54.52554,9.092685,54.516553,9.077238,54.516564,7.28,22,12.93,0
"dgm_324796075_2006-03-24.xyz",1000000,8.673088,54.83069,8.688655,54.830731,8.688724,54.821744,8.673161,54.821703,0,3.28,0.29,0
"dgm_325915997_2007-03-14.xyz",1000000,10.392383,54.122076,10.407678,54.121898,10.407374,54.112913,10.392081,54.113091,20.91,27.56,21.57,0
"dgm_325995922_2022-03-11.xyz",1000000,10.490661,53.446712,10.505713,53.446523,10.505395,53.437537,10.490347,53.437726,23.41,43.71,32.82,0
"dgm_325896033_2007-03-30.xyz",999000,10.372502,54.445883,10.387903,54.445707,10.3876,54.436723,10.372202,54.436898,0,0.47,0.11,0
"dgm_325776016_2023-02-19.xyz",1000000,10.183094,54.295091,10.198455,54.294939,10.198194,54.285954,10.182836,54.286105,32.87,66.07,48.19,0
"dgm_325356062_2007-03-26.xyz",1000000,9.543277,54.713085,9.558798,54.713014,9.558675,54.704028,9.543157,54.704098,27.13,43.07,31.98,0
"dgm_325266010_2006-05-04.xyz",1000000,9.399007,54.246308,9.414353,54.246256,9.414263,54.237269,9.39892,54.23732,0,2.63,0.99,0
"dgm_325325953_2005-03-31.xyz",1000000,9.485091,53.733674,9.50025,53.733612,9.500143,53.724624,9.484988,53.724686,0,8.39,1.13,0
"dgm_325556067_2007-03-30.xyz",1000000,9.854635,54.756225,9.870172,54.756115,9.869979,54.747129,9.854445,54.74724,0,11.64,2.3,0
