"dgm_325076030_2005-02-08.xyz", 1000000, 507000.5, 507999.5, 6030000.5, 6030999.5, -1.78, 1.79, -0.0342055, 0
"dgm_325995960_2022-03-12.xyz", 1000000, 599000.5, 599999.5, 5960000.5, 5960999.5, 20.27, 45.21, 35.9878, 0
"dgm_325836006_2007-03-13.xyz", 1000000, 583000.5, 583999.5, 6006000.5, 6006999.5, 19.48, 28.82, 21.0525, 0
"dgm_325965930_2022-02-12.xyz", 1000000, 596000.5, 596999.5, 5930000.5, 5930999.5, 34.16, 46.68, 41.0525, 0
"dgm_325316029_2005-04-06.xyz", 1000000, 531000.5, 531999.5, 6029000.5, 6029999.5, 11.5, 18.19, 14.2666, 0
"dgm_325486071_2007-03-27.xyz", 1000000, 548000.5, 548999.5, 6071000.5, 6071999.5, 0.19, 28.64, 17.9014, 0
"dgm_325205985_2005-03-24.xyz", 1000000, 520000.5, 520999.5, 5985000.5, 5985999.5, -2.12, 36.5, 1.8228, 0
"dgm_325716008_2023-02-08.xyz", 1000000, 571000.5, 571999.5, 6008000.5, 6008999.5, 46.39, 74.57, 57.7063, 0
"dgm_325925929_2022-02-12.xyz", 1000000, 592000.5, 592999.5, 5929000.5, 5929999.5, 34.93, 47.16, 40.1928, 0
"dgm_326165975_2022-01-28.xyz", 1000000, 616000.5, 616999.5, 5975000.5, 5975999.5, 5.73, 24.55, 10.9105, 0
"dgm_324286003_2005-03-09.xyz", 1000000, 428000.5, 428999.5, 6003000.5, 6003999.5, -2.59, 5.87, -1.39097, 0
"dgm_326036024_2023-02-08.xyz", 1000000, 603000.5, 603999.5, 6024000.5, 6024999.5, -0.01, 18.14, 11.0075, 0
"dgm_324995973_2005-04-04.xyz", 1000000, 499000.5, 499999.5, 5973000.5, 5973999.5, -1.56, 7.2, 1.38291, 0
"dgm_325585941_2021-12-20.xyz", 1000000, 558000.5, 558999.5, 5941000.5, 5941999.5, 15.33, 24.37, 20.0915, 0
"dgm_324786036_2005-10-28.xyz", 1000000, 478000.5, 478999.5, 6036000.5, 6036999.5, -1.68, -0.14, -1.06631, 0
"dgm_325216076_2007-03-25.xyz", 0, 0, 0, 0, 0, 0, 0, 0, 0
"dgm_326226022_2023-03-04.xyz", 1000000, 622000.5, 622999.5, 6022000.5, 6022999.5, 20.89, 60.68, 38.4563, 0
