     ars      |                 gen                  |                                    st_extent                                     
 033555401002 | Amelinghausen                        | BOX(10.142592912659865 53.10348847136617,10.27279816923974 53.14526977847424)
 091870113113 | Amerang                              | BOX(12.26104911988436 47.96476860308933,12.357393325892224 48.057431413340616)
 097795722112 | Amerdingen                           | BOX(10.455739515052809 48.6947992723082,10.53148363923821 48.770655759455636)
 160715053102 | Am Ettersberg                        | BOX(11.192126784138125 51.01873135202484,11.394622384308912 51.104896462206)
 150835054025 | Am Großen Bruch                      | BOX(11.015867108864958 52.00019168214208,11.171121443810609 52.08568129839273)
 031589501501 | Am Großen Rhode                      | BOX(10.747692421544302 52.18270064424917,10.807557486708177 52.20923855435482)
 072325005004 | Ammeldingen an der Our               | BOX(6.245091008628474 49.88359240564586,6.275253695528319 49.90672704713795)
 072325005005 | Ammeldingen bei Neuerburg            | BOX(6.256175598916978 50.02759286519297,6.287510170522625 50.063233930499244)
 120720002002 | Am Mellensee                         | BOX(13.297896300352757 52.086973221461484,13.467449361133337 52.212398533606404)
 084160048048 | Ammerbuch                            | BOX(8.883440343285852 48.51396423181968,9.035043908005624 48.591498034029705)
 095730111111 | Ammerndorf                           | BOX(10.822985735951361 49.411104376429755,10.88103037578727 49.43523938365)
 010620090090 | Ammersbek                            | BOX(10.140273002437937 53.66783334783351,10.245567037604095 53.71417818866226)
 091819451451 | Ammersee                             | BOX(11.095761876615217 47.93505981003176,11.170240631993893 48.081255162549105)
 093710111111 | Ammerthal                            | BOX(11.742565278664749 49.41928891075711,11.78891519602622 49.4644294392242)
 160610116116 | Am Ohmberg                           | BOX(10.405379819120945 51.452939112857194,10.522323670279036 51.517104364818614)
 065340001001 | Amöneburg                            | BOX(8.863617914152353 50.724963896952325,8.981278510732981 50.82087134925069)
 096760112112 | Amorbach                             | BOX(9.088071095960796 49.578802143306895,9.30648719042612 49.69694729859704)
 091830112112 | Ampfing                              | BOX(12.320914683851516 48.22395503257667,12.455783698131603 48.29580616362139)
 130725259005 | Am Salzhaff                          | BOX(11.561778706769253 54.018868963092096,11.636064673551411 54.07018351478315)
 084255009008 | Amstetten                            | BOX(9.817367046175283 48.53880187796435,9.972702746508574 48.631755381416895)
 160635006104 | Amt Creuzburg                        | BOX(10.18440954840637 51.026419350045664,10.39488024935546 51.111771527740665)
 033550049049 | Amt Neuhaus                          | BOX(10.783483671615969 53.13812653935113,11.19532805569341 53.34841964501595)
 145210010010 | Amtsberg                             | BOX(12.96297910847674 50.716050073100575,13.054642896250575 50.7798265542872)
 160700028028 | Amt Wachsenburg                      | BOX(10.820469050891484 50.81740398031049,11.115543755089183 50.91316285774283)
 084365007006 | Amtzell                              | BOX(9.710514116036965 47.681108362910926,9.811412761820765 47.749829019176005)
 091880117117 | Andechs                              | BOX(11.149587799625728 47.92143237475506,11.2455623645126 48.022445385403)
 033575404003 | Anderlingen                          | BOX(9.253554748869727 53.35353418057202,9.375333516647704 53.41912443387065)
 071370003003 | Andernach                            | BOX(7.286735002228435 50.38602808807959,7.450855561766731 50.476613304665086)
 150845051012 | An der Poststraße                    | BOX(11.45100430687994 51.11239749808143,11.66598784853585 51.19792147001773)
 160655056088 | An der Schmücke                      | BOX(11.09688629163444 51.23457529655746,11.32756602632156 51.35185548758605)
 034545402001 | Andervenne                           | BOX(7.540520939429972 52.48803355125269,7.618976665488544 52.53750781133668)
 160685002002 | Andisleben                           | BOX(10.887022972684232 51.07162076508911,10.952160963015132 51.09879150116695)
 082265008102 | Angelbachtal                         | BOX(8.735951513405098 49.198019820176896,8.814485782109914 49.24805422150859)
 065340002002 | Angelburg                            | BOX(8.393774432859066 50.789962816937816,8.470772106028866 50.837007163283744)
 091720112112 | Anger                                | BOX(12.763987723485647 47.75635077110622,12.910621104542065 47.83510878869254)
 120730008008 | Angermünde                           | BOX(13.786847845600237 52.93154916117593,14.14728449378814 53.15945531296901)
 150835051030 | Angern                               | BOX(11.669439683360107 52.32994246476528,11.85714812522505 52.414860303764485)
 071385009002 | Anhausen                             | BOX(7.512082663985341 50.48397995222845,7.573231121804858 50.52205158328143)
 130715158005 | Ankershagen                          | BOX(12.877090458437753 53.45087695309097,12.988512166215887 53.523717908633934)
 130750005005 | Anklam                               | BOX(13.623055543769885 53.774186380382176,13.82111413179826 53.87585892172931)
 034595402002 | Ankum                                | BOX(7.813171221940364 52.47573072843143,7.938721716420154 52.60605275366684)
 145210020020 | Annaberg-Buchholz                    | BOX(12.970284538706693 50.538169172177824,13.054011002360946 50.60649745033567)
 150910010010 | Annaburg                             | BOX(12.829712646200768 51.63730338400392,13.187071618933059 51.78062731299502)
 092729451451 | Annathaler Wald                      | BOX(13.598517498643655 48.86779199278489,13.663469977441077 48.915794784804724)
 073375001501 | Annweiler am Trifels                 | BOX(7.825709726264824 49.18308049777061,8.022525750138119 49.28310990861293)
 059740004004 | Anröchte                             | BOX(8.224664505427217 51.507286195468,8.386288884499814 51.592996157698174)
 160640073073 | Anrode                               | BOX(10.298587434051877 51.21692780967156,10.43050683119968 51.31557542368927)
 095610000000 | Ansbach                              | BOX(10.45427871118348 49.23369283382182,10.656759178801767 49.34368268414225)
 071375003004 | Anschau                              | BOX(7.060375720800419 50.287726811087026,7.114036711716062 50.309232266843395)
 091905176113 | Antdorf                              | BOX(11.250210660264273 47.73606688183315,11.359996780456134 47.787833687134935)
 065350002002 | Antrifttal                           | BOX(9.145807127119497 50.75960958081209,9.24104512330596 50.83664519471345)
 071315001004 | Antweiler                            | BOX(6.810357671704254 50.393296324660845,6.843276076518058 50.42110521980537)
 091750111111 | Anzing                               | BOX(11.822322682236118 48.13101670946158,11.888002762597838 48.18246064394168)
 091759451451 | Anzinger Forst                       | BOX(11.839846340455534 48.10805678614393,11.949759116395807 48.16698910088758)
 032575406002 | Apelern                              | BOX(9.242589055385281 52.26441184338924,9.358518139685454 52.32879029423988)
 034510001001 | Apen                                 | BOX(7.697543111571964 53.15889750048448,7.872899025624675 53.261794119703865)
 150815051026 | Apenburg-Winterfeld                  | BOX(11.139261374177499 52.68603546058874,11.276376512811002 52.78992281065702)
 033595401003 | Apensen                              | BOX(9.549259232917356 53.417201967534055,9.649662012878505 53.472976834431066)
 091815142111 | Apfeldorf                            | BOX(10.918508212895944 47.86195893075921,10.98338282558208 47.91702480508491)
 097785766113 | Apfeltrach                           | BOX(10.438923373381256 47.959770313491425,10.5157699818014 48.03100549457729)
 160710001001 | Apolda                               | BOX(11.434449099698936 50.98428718413116,11.58473482242224 51.07430871898018)
 033535403001 | Appel                                | BOX(9.72312022641096 53.36224979529019,9.782722164638848 53.42232857236519)
 010565690001 | Appen                                | BOX(9.694588290007209 53.618116066274226,9.778040156829398 53.68020838817522)
 073395003001 | Appenheim                            | BOX(7.995259306794482 49.91129826025515,8.052190845348758 49.94189656517148)
 083170005005 | Appenweier                           | BOX(7.938581374311024 48.504809225880216,8.036822608442867 48.61651012421087)
 072335004201 | Arbach                               | BOX(7.004211736740515 50.274866719191806,7.065893403325897 50.29365897636047)
 095710113113 | Arberg                               | BOX(10.577147482224609 49.10126977466478,10.693664542927987 49.1623215043663)
 071315001005 | Aremberg                             | BOX(6.769242186628928 50.39548638584279,6.827470979754674 50.44032756652427)
 150810030030 | Arendsee (Altmark)                   | BOX(11.311619174305024 52.73557023950667,11.63752384134045 52.941633920817765)
 072315008003 | Arenrath                             | BOX(6.704547058980431 49.940891272617705,6.772250539180615 49.97190138600423)
 160615008001 | Arenshausen                          | BOX(9.958336175880227 51.33394814718465,10.010814354860978 51.38031174555736)
 091850113113 | Aresing                              | BOX(11.24196922635427 48.4832961874497,11.341458758400854 48.55319532851788)
 071375003006 | Arft                                 | BOX(7.044164734912533 50.3777867651825,7.09969542524107 50.40036631386263)
 084360094094 | Argenbühl                            | BOX(9.86967520712445 47.65230099155792,10.00411316517264 47.753267028518536)
 071335006004 | Argenschwang                         | BOX(7.680631985693181 49.87020839711296,7.71822755495519 49.89461540732105)
 071405008003 | Argenthal                            | BOX(7.562205175041685 49.926358112694004,7.662151171673318 49.99033239049987)
 032555409001 | Arholzen                             | BOX(9.536853267788059 51.845267468608654,9.586715780563162 51.87696807894824)
 010515175002 | Arkebek                              | BOX(9.228839871600398 54.1447030195756,9.28381318763372 54.17706753757563)
